"BUSINESS_ID	",IMAGE_ID
10001745,10101745
10001746,10101746
10001747,10101747
10001748,10101748
10001749,10101749
10001750,10101750
10001751,10101751
10001752,10101752
10001753,10101753
10001754,10101754
10001755,10101755
10001756,10101756
10001757,10101757
10001758,10101758
10001759,10101759
10001760,10101760
10001761,10101761
10001762,10101762
10001763,10101763
10001764,10101764
10001765,10101765
10001766,10101766
10001767,10101767
10001768,10101768
10001769,10101769
10001770,10101770
10001771,10101771
10001772,10101772
10001773,10101773
10001774,10101774
10001775,10101775
10001776,10101776
10001777,10101777
10001778,10101778
10001779,10101779
10001780,10101780
10001781,10101781
10001782,10101782
10001783,10101783
10001784,10101784
10001785,10101785
10001786,10101786
10001787,10101787
10001788,10101788
10001789,10101789
10001790,10101790
10001791,10101791
10001792,10101792
10001793,10101793
10001794,10101794
10001795,10101795
10001796,10101796
10001797,10101797
10001798,10101798
10001799,10101799
10001800,10101800
10001801,10101801
10001802,10101802
10001803,10101803
10001804,10101804
10001805,10101805
10001806,10101806
10001807,10101807
10001808,10101808
10001809,10101809
10001810,10101810
10001811,10101811
10001812,10101812
10001813,10101813
10001814,10101814
10001815,10101815
10001816,10101816
10001817,10101817
10001818,10101818
10001819,10101819
10001820,10101820
10001821,10101821
10001822,10101822
10001823,10101823
10001824,10101824
10001825,10101825
10001826,10101826
10001827,10101827
10001828,10101828
10001829,10101829
10001830,10101830
10001831,10101831
10001832,10101832
10001833,10101833
10001834,10101834
10001835,10101835
10001836,10101836
10001837,10101837
10001838,10101838
10001839,10101839
10001840,10101840
10001841,10101841
10001842,10101842
10001843,10101843
10001844,10101844
10001845,10101845
10001846,10101846
10001847,10101847
10001848,10101848
10001849,10101849
10001850,10101850
10001851,10101851
10001852,10101852
10001853,10101853
10001854,10101854
10001855,10101855
10001856,10101856
10001857,10101857
10001858,10101858
10001859,10101859
10001860,10101860
10001861,10101861
10001862,10101862
10001863,10101863
10001864,10101864
10001865,10101865
10001866,10101866
10001867,10101867
10001868,10101868
10001869,10101869
10001870,10101870
10001871,10101871
10001872,10101872
10001873,10101873
10001874,10101874
10001875,10101875
10001876,10101876
10001877,10101877
10001878,10101878
10001879,10101879
10001880,10101880
10001881,10101881
10001882,10101882
10001883,10101883
10001884,10101884
10001885,10101885
10001886,10101886
10001887,10101887
10001888,10101888
10001889,10101889
10001890,10101890
10001891,10101891
10001892,10101892
10001893,10101893
10001894,10101894
10001895,10101895
10001896,10101896
10001897,10101897
10001898,10101898
10001899,10101899
10001900,10101900
10001901,10101901
10001902,10101902
10001903,10101903
10001904,10101904
10001905,10101905
10001906,10101906
10001907,10101907
10001908,10101908
10001909,10101909
10001910,10101910
10001911,10101911
10001912,10101912
10001913,10101913
10001914,10101914
10001915,10101915
10001916,10101916
10001917,10101917
10001918,10101918
10001919,10101919
10001920,10101920
10001921,10101921
10001922,10101922
10001923,10101923
10001924,10101924
10001925,10101925
10001926,10101926
10001927,10101927
10001928,10101928
10001929,10101929
10001930,10101930
10001931,10101931
10001932,10101932
10001933,10101933
10001934,10101934
10001935,10101935
10001936,10101936
10001937,10101937
10001938,10101938
10001939,10101939
10001940,10101940
10001941,10101941
10001942,10101942
10001943,10101943
10001944,10101944
10001945,10101945
10001946,10101946
10001947,10101947
10001948,10101948
10001949,10101949
10001950,10101950
10001951,10101951
10001952,10101952
10001953,10101953
10001954,10101954
10001955,10101955
10001956,10101956
10001957,10101957
10001958,10101958
10001959,10101959
10001960,10101960
10001961,10101961
10001962,10101962
10001963,10101963
10001964,10101964
10001965,10101965
10001966,10101966
10001967,10101967
10001968,10101968
10001969,10101969
10001970,10101970
10001971,10101971
10001972,10101972
10001973,10101973
10001974,10101974
10001975,10101975
10001976,10101976
10001977,10101977
10001978,10101978
10001979,10101979
10001980,10101980
10001981,10101981
10001982,10101982
10001983,10101983
10001984,10101984
10001985,10101985
10001986,10101986
10001987,10101987
10001988,10101988
10001989,10101989
10001990,10101990
10001991,10101991
10001992,10101992
10001993,10101993
10001994,10101994
10001995,10101995
10001996,10101996
10001997,10101997
10001998,10101998
10001999,10101999
10002000,10102000
10002001,10102001
10002002,10102002
10002003,10102003
10002004,10102004
10002005,10102005
10002006,10102006
10002007,10102007
10002008,10102008
10002009,10102009
10002010,10102010
10002011,10102011
10002012,10102012
10002013,10102013
10002014,10102014
10002015,10102015
10002016,10102016
10002017,10102017
10002018,10102018
10002019,10102019
10002020,10102020
10002021,10102021
10002022,10102022
10002023,10102023
10002024,10102024
10002025,10102025
10002026,10102026
10002027,10102027
10002028,10102028
10002029,10102029
10002030,10102030
10002031,10102031
10002032,10102032
10002033,10102033
10002034,10102034
10002035,10102035
10002036,10102036
10002037,10102037
10002038,10102038
10002039,10102039
10002040,10102040
10002041,10102041
10002042,10102042
10002043,10102043
10002044,10102044
10002045,10102045
10002046,10102046
10002047,10102047
10002048,10102048
10002049,10102049
10002050,10102050
10002051,10102051
10002052,10102052
10002053,10102053
10002054,10102054
10002055,10102055
10002056,10102056
10002057,10102057
10002058,10102058
10002059,10102059
10002060,10102060
10002061,10102061
10002062,10102062
10002063,10102063
10002064,10102064
10002065,10102065
10002066,10102066
10002067,10102067
10002068,10102068
10002069,10102069
10002070,10102070
10002071,10102071
10002072,10102072
10002073,10102073
10002074,10102074
10002075,10102075
10002076,10102076
10002077,10102077
10002078,10102078
10002079,10102079
10002080,10102080
10002081,10102081
10002082,10102082
10002083,10102083
10002084,10102084
10002085,10102085
10002086,10102086
10002087,10102087
10002088,10102088
10002089,10102089
10002090,10102090
10002091,10102091
10002092,10102092
10002093,10102093
10002094,10102094
10002095,10102095
10002096,10102096
10002097,10102097
10002098,10102098
10002099,10102099
10002100,10102100
10002101,10102101
10002102,10102102
10002103,10102103
10002104,10102104
10002105,10102105
10002106,10102106
10002107,10102107
10002108,10102108
10002109,10102109
10002110,10102110
10002111,10102111
10002112,10102112
10002113,10102113
10002114,10102114
10002115,10102115
10002116,10102116
10002117,10102117
10002118,10102118
10002119,10102119
10002120,10102120
10002121,10102121
10002122,10102122
10002123,10102123
10002124,10102124
10002125,10102125
10002126,10102126
10002127,10102127
10002128,10102128
10002129,10102129
10002130,10102130
10002131,10102131
10002132,10102132
10002133,10102133
10002134,10102134
10002135,10102135
10002136,10102136
10002137,10102137
10002138,10102138
10002139,10102139
10002140,10102140
10002141,10102141
10002142,10102142
10002143,10102143
10002144,10102144
10002145,10102145
10002146,10102146
10002147,10102147
10002148,10102148
10002149,10102149
10002150,10102150
10002151,10102151
10002152,10102152
10002153,10102153
10002154,10102154
10002155,10102155
10002156,10102156
10002157,10102157
10002158,10102158
10002159,10102159
10002160,10102160
10002161,10102161
10002162,10102162
10002163,10102163
10002164,10102164
10002165,10102165
10002166,10102166
10002167,10102167
10002168,10102168
10002169,10102169
10002170,10102170
10002171,10102171
10002172,10102172
10002173,10102173
10002174,10102174
10002175,10102175
10002176,10102176
10002177,10102177
10002178,10102178
10002179,10102179
10002180,10102180
10002181,10102181
10002182,10102182
10002183,10102183
10002184,10102184
10002185,10102185
10002186,10102186
10002187,10102187
10002188,10102188
10002189,10102189
10002190,10102190
10002191,10102191
10002192,10102192
10002193,10102193
10002194,10102194
10002195,10102195
10002196,10102196
10002197,10102197
10002198,10102198
10002199,10102199
10002200,10102200
10002201,10102201
10002202,10102202
10002203,10102203
10002204,10102204
10002205,10102205
10002206,10102206
10002207,10102207
10002208,10102208
10002209,10102209
10002210,10102210
10002211,10102211
10002212,10102212
10002213,10102213
10002214,10102214
10002215,10102215
10002216,10102216
10002217,10102217
10002218,10102218
10002219,10102219
10002220,10102220
10002221,10102221
10002222,10102222
10002223,10102223
10002224,10102224
10002225,10102225
10002226,10102226
10002227,10102227
10002228,10102228
10002229,10102229
10002230,10102230
10002231,10102231
10002232,10102232
10002233,10102233
10002234,10102234
10002235,10102235
10002236,10102236
10002237,10102237
10002238,10102238
10002239,10102239
10002240,10102240
10002241,10102241
10002242,10102242
10002243,10102243
10002244,10102244
10002245,10102245
10002246,10102246
10002247,10102247
10002248,10102248
10002249,10102249
10002250,10102250
10002251,10102251
10002252,10102252
10002253,10102253
10002254,10102254
10002255,10102255
10002256,10102256
10002257,10102257
10002258,10102258
10002259,10102259
10002260,10102260
10002261,10102261
10002262,10102262
10002263,10102263
10002264,10102264
10002265,10102265
10002266,10102266
10002267,10102267
10002268,10102268
10002269,10102269
10002270,10102270
10002271,10102271
10002272,10102272
10002273,10102273
10002274,10102274
10002275,10102275
10002276,10102276
10002277,10102277
10002278,10102278
10002279,10102279
10002280,10102280
10002281,10102281
10002282,10102282
10002283,10102283
10002284,10102284
10002285,10102285
10002286,10102286
10002287,10102287
10002288,10102288
10002289,10102289
10002290,10102290
10002291,10102291
10002292,10102292
10002293,10102293
10002294,10102294
10002295,10102295
10002296,10102296
10002297,10102297
10002298,10102298
10002299,10102299
10002300,10102300
10002301,10102301
10002302,10102302
10002303,10102303
10002304,10102304
10002305,10102305
10002306,10102306
10002307,10102307
10002308,10102308
10002309,10102309
10002310,10102310
10002311,10102311
10002312,10102312
10002313,10102313
10002314,10102314
10002315,10102315
10002316,10102316
10002317,10102317
10002318,10102318
10002319,10102319
10002320,10102320
10002321,10102321
10002322,10102322
10002323,10102323
10002324,10102324
10002325,10102325
10002326,10102326
10002327,10102327
10002328,10102328
10002329,10102329
10002330,10102330
10002331,10102331
10002332,10102332
10002333,10102333
10002334,10102334
10002335,10102335
10002336,10102336
10002337,10102337
10002338,10102338
10002339,10102339
10002340,10102340
10002341,10102341
10002342,10102342
10002343,10102343
10002344,10102344
10002345,10102345
10002346,10102346
10002347,10102347
10002348,10102348
10002349,10102349
10002350,10102350
10002351,10102351
10002352,10102352
10002353,10102353
10002354,10102354
10002355,10102355
10002356,10102356
10002357,10102357
10002358,10102358
10002359,10102359
10002360,10102360
10002361,10102361
10002362,10102362
10002363,10102363
10002364,10102364
10002365,10102365
10002366,10102366
10002367,10102367
10002368,10102368
